Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional
452,Jared Butler,23,WAS,SG,40,0,566,8.1,16.6,0.488,2,6.4,0.308,6.1,10.2,0.602,0.547,2.6,3,0.861,0.7,4,4.8,10.4,2.4,0.7,4.1,4.8,20.7,111,119,,butleja02
453,Kevin Knox,24,DET,SF,31,11,560,7.4,16,0.462,2.7,8.1,0.33,4.7,7.9,0.598,0.546,1.7,1.9,0.909,1.5,4.9,6.4,2,1.1,0.6,1.9,4.3,19.2,109,121,,knoxke01
454,Lamar Stevens,26,2TM,PF,38,3,559,9.5,21,0.45,1.2,4,0.304,8.2,17,0.485,0.479,3.7,4.7,0.778,3.2,8,11.1,2.5,2,1.9,2.1,3.9,23.8,106,111,,stevela01
455,Lamar Stevens,26,BOS,PF,19,1,122,8.5,18.2,0.467,1.2,3.2,0.375,7.3,15,0.486,0.5,3.2,4.5,0.727,4.9,7.7,12.6,3.2,2.4,2,3.6,5.7,21.5,107,108,,stevela01
456,Lamar Stevens,26,MEM,PF,19,2,437,9.7,21.8,0.446,1.2,4.3,0.289,8.5,17.6,0.484,0.474,3.8,4.8,0.791,2.7,8.1,10.7,2.2,1.9,1.9,1.7,3.5,24.5,105,112,,stevela01
457,Richaun Holmes,30,2TM,C,40,10,555,7,12.5,0.558,0.1,0.3,0.333,6.9,12.3,0.563,0.561,2.9,4,0.723,6,9.5,15.5,2.1,0.9,1.6,2,6.3,16.9,123,116,,holmeri01
458,Richaun Holmes,30,DAL,C,23,2,237,6.7,11.9,0.559,0,0,,6.7,11.9,0.559,0.559,2.4,4.3,0.571,6.7,9.1,15.8,3,0.6,1.8,2.4,6.7,15.8,121,115,,holmeri01
459,Richaun Holmes,30,WAS,PF,17,8,318,7.2,12.9,0.557,0.1,0.4,0.333,7.1,12.5,0.565,0.563,3.2,3.8,0.846,5.6,9.7,15.3,1.5,1.2,1.5,1.8,6,17.8,124,118,,holmeri01
460,Tristan Thompson,32,CLE,C,49,0,549,6.6,10.8,0.608,0,0.1,0,6.6,10.7,0.613,0.608,1.3,4.7,0.288,6.6,9.1,15.7,4.6,1.1,1.3,2.6,5.3,14.5,118,112,,thomptr01
461,Julian Strawther,21,DEN,SF,50,0,545,7.5,20.2,0.369,3.7,12.6,0.297,3.7,7.6,0.488,0.462,2,2.8,0.71,0.5,5.1,5.5,4.3,1.5,0.6,2.1,4.9,20.6,99,115,,strawju01
462,Omer Yurtseven,25,UTA,C,48,12,545,8.8,16.3,0.538,0.4,2.1,0.208,8.3,14.2,0.588,0.552,1.7,2.5,0.679,6.4,12,18.4,2.6,0.7,1.6,3.3,4.6,19.7,112,118,,yurtsom01
463,Vit Krejci,23,ATL,PG,22,14,541,4.5,9.2,0.49,2.5,6,0.412,2,3.2,0.639,0.625,0.4,0.5,0.833,1,3.6,4.6,4.4,1.2,0.5,1.8,4.3,12,122,122,,krejcvi01
464,Bones Hyland,23,LAC,PG,37,5,540,8.9,22.9,0.386,4,12.3,0.326,4.8,10.6,0.457,0.474,1.6,2.1,0.783,0.5,4.6,5,8.5,2.4,0.4,4,4.7,23.4,100,116,,hylanbo01
465,Jalen McDaniels,26,TOR,SF,50,1,538,5.8,17,0.344,1.1,6.4,0.169,4.8,10.6,0.449,0.376,2.4,3.3,0.73,1.6,5.5,7.1,3.3,1.7,0.5,2.7,4.7,15.2,86,120,,mcdanja01
466,Scotty Pippen Jr.,23,MEM,PG,21,16,527,9.3,18.8,0.493,2.8,6.7,0.417,6.5,12.2,0.534,0.567,3.8,5.1,0.745,2,4.2,6.2,9.1,3.3,0.9,5.2,5.6,25.1,110,112,,pippesc02
467,Sasha Vezenkov,28,SAC,PF,42,0,511,8,18.2,0.44,4.3,11.4,0.375,3.7,6.7,0.549,0.558,1.1,1.4,0.8,2.9,6.3,9.1,1.8,1.9,0.7,1.1,4,21.4,117,115,,vezenal01
468,Danuel House Jr.,30,PHI,SF,34,4,509,4.5,10.2,0.448,1.5,4.8,0.3,3.1,5.3,0.582,0.519,3.4,4.4,0.761,1.5,4.1,5.6,2.7,1.5,0.5,1.8,4.4,13.9,114,117,,houseda01
469,Mark Williams,22,CHO,C,19,19,508,9.5,14.7,0.649,0,0,,9.5,14.7,0.649,0.649,4.5,6.2,0.719,7.4,10.5,17.9,2.1,1.6,1.9,1.7,4.9,23.5,138,116,,willima07
470,Jaden Springer,21,2TM,SG,49,2,507,5.7,14.4,0.399,1,4.7,0.208,4.8,9.7,0.49,0.432,3.4,4.1,0.833,3.2,4.4,7.6,4.3,3.5,1.5,3.3,6.4,15.8,101,110,,sprinja01
471,Jaden Springer,21,PHI,SG,32,1,377,6,15.4,0.39,1,4.8,0.216,5,10.6,0.469,0.424,3.7,4.4,0.824,3.3,4.3,7.6,4.6,3.3,1.4,3.4,6.4,16.7,100,112,,sprinja01
472,Jaden Springer,21,BOS,SG,17,1,130,4.9,11.4,0.433,0.8,4.2,0.182,4.2,7.2,0.579,0.467,2.7,3,0.875,3,4.6,7.6,3.4,4.2,1.5,3,6.5,13.3,105,107,,sprinja01
473,Patrick Baldwin Jr.,21,WAS,SF,38,7,493,5.6,14.7,0.381,2.9,9.2,0.32,2.7,5.5,0.483,0.481,1.8,2.7,0.679,1.6,10.1,11.7,2.8,1.7,1.4,1.8,5.3,15.9,100,116,,baldwpa01
474,Robert Covington,33,2TM,PF,29,6,488,4.3,9.9,0.439,1.9,5.6,0.339,2.4,4.2,0.571,0.536,2.2,2.6,0.846,3.1,6.7,9.8,2.4,3.9,1.8,1.1,5.6,12.8,125,108,,covinro01
475,Robert Covington,33,LAC,PF,3,3,69,2.1,6.4,0.333,1.4,5.7,0.25,0.7,0.7,1,0.444,0.7,1.4,0.5,1.4,4.3,5.7,5,4.3,1.4,0,5,6.4,131,110,,covinro01
476,Robert Covington,33,PHI,SF,26,3,419,4.7,10.5,0.449,2,5.6,0.354,2.7,4.8,0.561,0.545,2.5,2.8,0.875,3.4,7,10.5,2,3.9,1.9,1.3,5.8,13.9,125,108,,covinro01
477,P.J. Tucker,38,2TM,PF,31,10,486,1.8,5.1,0.36,1.3,3.6,0.371,0.5,1.5,0.333,0.49,0.3,0.3,1,2.8,5.8,8.6,1.6,1.6,0.7,0.8,5.5,5.3,120,116,,tuckepj01
478,P.J. Tucker,38,PHI,PF,3,3,66,1.5,3.7,0.4,1.5,3.7,0.4,0,0,,0.6,0,0,,0.7,9.7,10.4,0,2.2,1.5,1.5,6.7,4.5,87,110,,tuckepj01
479,P.J. Tucker,38,LAC,PF,28,7,420,1.9,5.3,0.356,1.3,3.5,0.367,0.6,1.8,0.333,0.478,0.4,0.4,1,3.2,5.2,8.3,1.9,1.5,0.6,0.7,5.3,5.4,124,117,,tuckepj01
480,Tari Eason,22,HOU,PF,22,0,480,8.9,19.1,0.466,1.8,5.1,0.36,7.1,14,0.504,0.513,2.1,3.3,0.636,4.6,10.8,15.5,2.7,3.1,1.9,2,5.2,21.7,111,106,,easonta01
481,Monte Morris,28,2TM,PG,33,0,476,6.4,15.8,0.405,2.8,7.2,0.386,3.6,8.6,0.422,0.493,1.3,2,0.684,0.7,5.2,5.9,7.1,2,0.9,0.7,1.4,17,118,111,,morrimo01
482,Monte Morris,28,DET,PG,6,0,68,8.5,23.3,0.364,1.4,7.8,0.182,7.1,15.6,0.455,0.394,0.7,1.4,0.5,1.4,7.1,8.5,5.7,0.7,0.7,1.4,0.7,19.1,91,120,,morrimo01
483,Monte Morris,28,MIN,PG,27,0,408,6.1,14.5,0.417,3,7.1,0.424,3,7.4,0.41,0.521,1.5,2.1,0.706,0.6,4.8,5.5,7.4,2.2,1,0.6,1.6,16.6,125,110,,morrimo01
484,Bol Bol,24,PHO,PF,43,0,469,9.7,15.7,0.616,2.3,5.4,0.423,7.4,10.3,0.717,0.689,1.6,2,0.789,3.3,10.9,14.3,1.8,1,2.6,2,4.4,23.2,130,112,,bolbo01
485,Isaiah Livers,25,DET,PF,23,6,469,4.1,11.9,0.345,2.3,7.9,0.286,1.8,4,0.462,0.44,1.2,1.8,0.667,1.5,3.4,4.9,2.6,1.3,0.5,1.6,4.4,11.7,96,121,,liveris01
486,Anthony Gill,31,WAS,PF,50,3,466,7.5,16.1,0.469,1,4.1,0.244,6.5,11.9,0.546,0.5,2.9,3.6,0.806,3.7,5.7,9.4,3.4,1.3,1.1,2.3,4.8,19,109,120,,gillan01
487,Yuta Watanabe,29,2TM,SF,34,0,464,4.3,12.2,0.353,2.6,8.9,0.294,1.7,3.3,0.516,0.461,1.1,1.8,0.588,1.2,4.5,5.7,1.6,1.3,0.7,2,4.1,12.3,92,117,,watanyu01
488,Yuta Watanabe,29,PHO,SF,29,0,382,4.5,12.4,0.361,3.1,9.6,0.32,1.4,2.8,0.5,0.485,1.3,1.9,0.667,1.4,4.3,5.8,1.3,1.2,0.9,2,4.3,13.3,96,117,,watanyu01
489,Yuta Watanabe,29,MEM,SF,5,0,82,3.6,11.3,0.316,0.6,6,0.1,3,5.4,0.556,0.342,0,1.2,0,0,5.4,5.4,3,1.8,0,1.8,3,7.7,69,117,,watanyu01
490,Nassir Little,23,PHO,SF,45,2,458,6.1,13.2,0.46,2.2,7.5,0.3,3.8,5.8,0.667,0.544,1.8,2.1,0.85,1.5,6.5,8,2.2,1.1,1.1,1.5,4.2,16.2,114,116,,littlna01
491,Sandro Mamukelashvili,24,SAS,C,46,5,451,7.7,16.3,0.471,2,6.7,0.297,5.7,9.6,0.593,0.532,2.6,3.6,0.735,4.7,10.7,15.5,5.2,0.7,1.3,2,3.7,20,119,116,,mamuksa01
492,Alex Len,30,SAC,C,48,0,444,5.5,8.9,0.617,0,0.3,0,5.5,8.5,0.641,0.617,2.2,3.7,0.588,5,9,14,5.5,1.2,3.6,3,7.2,13.1,123,111,,lenal01
493,Thomas Bryant,26,MIA,C,38,4,441,9.7,16.9,0.577,0.5,2.5,0.182,9.3,14.4,0.646,0.591,4.6,5.3,0.872,4.5,11.4,16,2.6,1.1,1.8,2.4,5.2,24.5,125,109,,bryanth01
494,Thaddeus Young,35,2TM,PF,33,6,439,7.2,11.9,0.602,0.1,0.8,0.143,7.1,11.1,0.634,0.606,0.7,1.7,0.4,5.1,6.3,11.4,6.3,2.5,0.6,1.7,5.4,15.1,130,116,,youngth01
495,Thaddeus Young,35,TOR,PF,23,6,350,7.5,12,0.621,0.1,0.8,0.167,7.3,11.2,0.654,0.626,0.7,1.7,0.417,4,6.3,10.3,6.9,2.5,0.4,1.5,5.2,15.7,132,117,,youngth01
496,Thaddeus Young,35,PHO,PF,10,0,89,6,11.5,0.524,0,0.5,0,6,11,0.55,0.524,0.5,1.6,0.333,9.3,6,15.4,3.8,2.7,1.1,2.2,6,12.6,123,112,,youngth01
497,Skylar Mays,26,2TM,SG,38,5,433,7.1,18,0.396,1.8,6.1,0.296,5.3,11.9,0.448,0.447,1.5,1.9,0.765,1.1,3.7,4.9,9.6,2.4,0.5,2.3,2.9,17.6,107,118,,mayssk01
498,Skylar Mays,26,POR,PG,21,5,356,7.4,19.1,0.384,1.9,6.8,0.286,5.4,12.3,0.438,0.435,1.8,2.4,0.765,1.2,3.9,5.1,10.4,1.9,0.4,2.5,2.8,18.4,107,119,,mayssk01
499,Skylar Mays,26,LAL,SG,17,0,77,6.2,13,0.476,1.2,3.1,0.4,4.9,9.9,0.5,0.524,0,0,,0.6,3.1,3.7,6.2,4.3,0.6,1.2,3.7,13.6,113,112,,mayssk01
500,Chuma Okeke,25,ORL,SF,47,8,432,4.6,12.8,0.357,2.6,9.4,0.28,1.9,3.4,0.567,0.46,0.5,0.8,0.571,2.1,7.1,9.2,2.3,1,0.8,1.8,2.2,12.3,97,113,,okekech01
501,Dominick Barlow,20,SAS,PF,33,1,420,6.3,12.8,0.496,0.3,1,0.333,6,11.8,0.51,0.509,3.3,4.7,0.69,5.1,7.7,12.8,4.1,1.4,1.6,1,5.3,16.3,125,116,,barlodo01
502,Reggie Bullock,32,HOU,SF,44,0,417,4,9.5,0.415,3.1,7.8,0.403,0.8,1.7,0.467,0.579,0.1,0.1,1,0.7,7.8,8.5,1.7,1.4,0.6,1.2,3.4,11.2,112,114,,bullore01
503,Patty Mills,35,2TM,PG,32,5,415,5.4,15.4,0.351,2.8,10.3,0.276,2.6,5.2,0.5,0.443,1.3,1.3,1,1.1,3.1,4.1,4,2.4,0.1,1.9,3.8,15,98,117,,millspa02
504,Patty Mills,35,ATL,PG,19,0,202,4.5,12.1,0.373,3.1,8.1,0.382,1.4,4,0.353,0.5,0,0,,1.2,3.6,4.7,3.3,2.1,0.2,1.9,4,12.1,102,120,,millspa02
505,Patty Mills,35,MIA,PG,13,5,213,6.3,18.7,0.338,2.6,12.4,0.208,3.7,6.3,0.593,0.406,2.6,2.6,1,0.9,2.6,3.5,4.7,2.6,0,1.9,3.5,17.8,96,113,,millspa02
506,Trent Forrest,25,ATL,SG,38,0,414,3.9,10.4,0.378,0.2,1.2,0.2,3.7,9.3,0.4,0.389,1.5,2,0.765,1.3,4.6,5.9,10.7,1.3,0.3,2.3,2.9,9.6,109,122,,forretr01
507,Svi Mykhailiuk,26,BOS,SF,41,2,413,6.8,16.4,0.416,5,12.9,0.389,1.8,3.5,0.517,0.569,0.7,1.1,0.667,1.3,4.8,6.1,4.2,1.3,0.1,1.4,2.3,19.4,119,115,,mykhasv01
508,Wesley Matthews,37,ATL,SG,36,3,413,3.9,11.3,0.351,2.8,8,0.348,1.2,3.3,0.357,0.474,2.1,2.8,0.75,1,5.1,6.2,2.7,1.9,1.3,0.9,5,12.8,112,119,,matthwe02
509,Aleksej Pokusevski,22,2TM,PF,28,0,405,5.9,14.7,0.405,2.2,6.7,0.327,3.8,8,0.47,0.479,3.6,5,0.732,2.1,8.7,10.8,4.2,1.8,1.6,2.3,2.7,17.7,107,116,,pokusal01
510,Aleksej Pokusevski,22,OKC,PF,10,0,60,3.2,12.8,0.25,1.6,8.8,0.182,1.6,4,0.4,0.313,1.6,3.2,0.5,1.6,6.4,8,4,0.8,0.8,2.4,4,9.6,79,115,,pokusal01
511,Aleksej Pokusevski,22,CHO,PF,18,0,345,6.4,15,0.429,2.3,6.3,0.364,4.1,8.7,0.475,0.505,4,5.3,0.757,2.1,9.2,11.3,4.3,2,1.7,2.3,2.4,19.2,111,116,,pokusal01
512,Luka Šamanić,24,UTA,PF,43,7,404,7.2,18.9,0.38,1.6,7.6,0.203,5.6,11.2,0.5,0.421,5.3,6.7,0.786,2.6,9.6,12.2,2.3,0.6,0.8,3.3,3.8,21.1,97,121,,samanlu01
513,Javon Freeman-Liberty,24,TOR,PG,22,6,403,6.6,14.9,0.444,1.2,5,0.238,5.4,9.8,0.549,0.484,4,4.3,0.917,1.9,6.5,8.4,4.8,1.2,0.5,3,3.4,18.3,107,120,,freemja01
514,Derrick Rose,35,MEM,PG,24,7,399,9.3,20.2,0.461,1.8,5,0.366,7.5,15.2,0.492,0.506,2.9,3.3,0.889,0.9,4.7,5.5,9.6,1,0.2,3.8,2.6,23.4,108,119,,rosede01
515,DeAndre Jordan,35,DEN,C,36,2,396,7.3,11.6,0.624,0,0,,7.3,11.6,0.624,0.624,3.3,6.6,0.491,6.8,12.9,19.7,3.3,0.8,2,2.9,7,17.8,121,110,,jordade01
516,Kobe Brown,24,LAC,PF,44,0,394,4.6,11.3,0.411,1.8,6,0.292,2.9,5.3,0.548,0.489,0.1,0.3,0.5,2.5,5.3,7.8,3.1,1.5,0.8,1.1,6.1,11.2,111,117,,brownko01
517,Lester Quiñones,23,GSW,SG,37,0,394,6.9,17.3,0.397,3.9,10.8,0.364,2.9,6.5,0.453,0.511,2.5,3.6,0.69,2.6,6.3,8.8,4.4,0.7,0.2,2.1,5.4,20.1,113,118,,quinole01
518,Eugene Omoruyi,26,WAS,SF,43,0,393,9.6,19.9,0.485,1.5,5.5,0.283,8.1,14.4,0.562,0.524,3.8,5.8,0.653,4.2,5.9,10.1,4.2,3.2,0.6,2.5,7.4,24.6,111,116,,omorueu01
519,Matt Ryan,26,NOP,SF,28,1,390,6.2,14.2,0.434,5.2,11.4,0.451,1,2.8,0.364,0.615,1.6,1.8,0.929,0.8,4.3,5,2.3,0.8,0.1,2.4,4,19.1,113,118,,ryanma01
520,Justin Minaya,24,POR,SF,34,1,381,2.9,9.6,0.297,1.6,6.4,0.245,1.3,3.2,0.4,0.378,0.6,1.2,0.556,3.9,3.4,7.3,2.7,1.2,1.3,1.2,4.5,7.9,100,120,,minayju01
521,Johnny Juzang,22,UTA,SG,20,5,372,6.6,14.3,0.464,4.2,10,0.416,2.5,4.3,0.576,0.609,1.3,1.8,0.714,0.9,3.8,4.7,3,0.5,0.3,1.7,3.8,18.7,120,125,,juzanjo01
522,Noah Clowney,19,BRK,PF,23,4,370,6.7,12.4,0.538,1.6,4.4,0.364,5.1,8,0.633,0.602,2.8,4,0.7,3.5,7.4,10.8,2.4,1.1,2.1,2,3.3,17.8,122,115,,clownno01
523,Tosan Evbuomwan,22,2TM,SF,17,8,367,4.7,9.3,0.507,1.6,4.2,0.375,3.2,5.1,0.615,0.592,2.2,3.3,0.68,2.4,5.5,7.9,2.1,0.8,0.7,1.2,3,13.3,123,120,,evbuoto01
524,Tosan Evbuomwan,22,MEM,SF,4,0,74,2.6,9.9,0.267,1.3,5.3,0.25,1.3,4.6,0.286,0.333,0,0,,5.3,4,9.2,4,0,0.7,0.7,3.3,6.6,104,121,,evbuoto01
525,Tosan Evbuomwan,22,DET,SF,13,8,293,5.3,9.2,0.571,1.6,3.9,0.417,3.6,5.3,0.688,0.661,2.8,4.1,0.68,1.6,5.9,7.6,1.6,1,0.7,1.3,3,14.9,128,120,,evbuoto01
526,Ousmane Dieng,20,OKC,PF,33,0,365,6.5,15.3,0.422,2.8,9.2,0.3,3.7,6.1,0.609,0.513,1.8,2.1,0.875,1.3,5.4,6.7,4.9,1.1,0.7,2.5,2.9,17.5,107,115,,diengou01
527,Jontay Porter,24,TOR,PF,26,5,360,5.4,14,0.385,2.7,8,0.333,2.7,5.9,0.455,0.481,2,2.4,0.833,3.5,7.5,11,8,2.7,2.7,2.8,4.7,15.4,112,114,,portejo01
528,Ben Simmons,27,BRK,PG,15,12,359,5.9,10.2,0.581,0,0,,5.9,10.2,0.581,0.581,0.8,2.1,0.4,4.3,12.1,16.4,11.9,1.7,1.2,3.7,5,12.7,121,112,,simmobe01
529,Brandon Boston Jr.,22,LAC,SF,32,0,345,9.3,23,0.404,2,7.4,0.269,7.3,15.6,0.468,0.447,3.3,4.7,0.697,2.7,4.7,7.4,1.9,1.6,1.1,3.4,5.7,23.9,93,117,,bostobr01
530,Jarace Walker,20,IND,PF,33,0,340,6.2,15.3,0.409,3.1,7.6,0.4,3.2,7.6,0.418,0.509,1.1,1.2,0.889,1.7,7.1,8.7,5.6,2.1,1.5,2.4,4,16.7,109,116,,walkeja02
531,JaVale McGee,36,SAC,C,46,0,339,11.3,18.9,0.598,0.1,1,0.143,11.2,17.9,0.624,0.602,3.7,6.4,0.578,6,12,18.1,2.4,2,2.9,4.9,6.6,26.5,109,109,,mcgeeja01
532,Olivier-Maxence Prosper,21,DAL,PF,40,1,336,5.7,14.8,0.385,1.9,6.4,0.289,3.9,8.4,0.458,0.447,4,5.9,0.683,3.6,7.7,11.3,3.1,1,0.6,1.1,2.9,17.3,113,116,,prospol01
533,Jeremiah Robinson-Earl,23,NOP,PF,39,1,334,6.6,13.9,0.474,1.9,5.7,0.333,4.7,8.2,0.571,0.542,1.8,2.3,0.75,3.4,7.8,11.2,3.1,1.5,0.6,2.3,3.5,16.9,112,113,,robinje02
534,Neemias Queta,24,BOS,C,28,0,333,9.9,15.4,0.644,0,0,,9.9,15.4,0.644,0.644,3,4.2,0.714,7.9,10.2,18.1,3,1.9,3.1,1.9,7.4,22.8,139,106,,quetane01
535,Julian Phillips,20,CHI,SF,40,0,323,4.9,11.9,0.416,1.9,5.9,0.316,3.1,6,0.513,0.494,2,2.9,0.684,1.9,3.7,5.6,2,1.1,1.1,1.5,6.2,13.7,107,119,,phillju01
536,Cody Zeller,31,NOP,C,43,0,320,4,9.5,0.419,0.2,0.5,0.333,3.8,9,0.424,0.427,3.5,5.8,0.605,7.4,9.8,17.2,6,1.4,0.8,2.5,6.9,11.6,119,112,,zelleco01
537,Ja Morant,24,MEM,PG,9,9,318,12.3,26.1,0.471,2.2,7.8,0.275,10.1,18.3,0.555,0.512,8,9.8,0.813,0.9,6.8,7.7,11.2,1.1,0.8,4.2,2.9,34.7,116,116,,moranja01
538,Ashton Hagans,24,POR,PG,19,1,316,4.5,11.1,0.408,1.3,3.9,0.32,3.3,7.2,0.457,0.465,2.2,2.7,0.824,2.2,4.8,7,8.4,1.7,1.4,4.7,6.3,12.5,99,117,,haganas01
539,Devonte' Graham,28,SAS,PG,23,0,313,5.8,16.4,0.352,3.8,12.6,0.301,2,3.8,0.52,0.468,2,2.4,0.813,0.8,4.7,5.5,7.4,1.4,0.3,2.6,2.1,17.3,104,119,,grahade01
540,A.J. Lawson,23,DAL,SG,42,0,311,8.3,18.7,0.446,2,7.7,0.26,6.3,11,0.577,0.5,2.3,3.5,0.652,2.2,5.6,7.7,3.1,1.5,0.5,2.2,3.4,21,105,117,,lawsoaj01
541,Nathan Mensah,25,CHO,C,25,0,307,1.9,4.5,0.429,0,0,,1.9,4.5,0.429,0.429,1.4,1.9,0.75,4.7,5.8,10.4,1.4,1,2.3,2.3,10.3,5.3,104,119,,mensana01
542,Stanley Umude,24,DET,SG,24,2,307,5.8,13.2,0.44,3.8,8.3,0.453,2,4.9,0.419,0.583,4.5,5,0.906,1.3,6.7,8,1.7,1.3,1.1,2.2,6.3,19.9,119,119,,umudest01
543,Orlando Robinson,23,MIA,C,36,7,304,5.9,11.8,0.5,1.3,2.5,0.533,4.6,9.4,0.491,0.556,3.1,4.1,0.76,4.6,9.2,13.8,5.6,1.1,1.3,3,5.7,16.2,120,111,,robinor01
544,Furkan Korkmaz,26,PHI,SG,35,0,300,4.9,12.5,0.395,2.3,6.6,0.35,2.6,5.9,0.444,0.487,2.3,3.3,0.7,0.7,4.3,4.9,4.1,2.3,0.5,1.6,2.8,14.4,108,115,,korkmfu01
545,Cory Joseph,32,GSW,PG,26,0,296,3.8,10.5,0.359,2.1,6.9,0.31,1.6,3.6,0.455,0.461,0.7,1.1,0.571,1,3.9,4.9,6.9,0.7,0.5,2,4.1,10.3,108,119,,josepco01
546,Ricky Council IV,22,PHI,SG,32,0,289,9.2,19.1,0.482,2,5.4,0.375,7.2,13.6,0.525,0.536,9,12.1,0.746,2.4,5.4,7.8,2.7,1.4,0.2,0.9,2.9,29.5,129,117,,councri01
547,Garrett Temple,37,TOR,SG,27,2,289,4.8,13,0.372,2,6.7,0.3,2.8,6.3,0.447,0.449,3,3.7,0.818,3,4.5,7.5,4.7,2,0.5,2.3,4.7,14.7,107,120,,templga01
548,Leaky Black,24,CHO,SF,26,3,284,4.3,9,0.481,1.6,3.5,0.45,2.8,5.6,0.5,0.567,1.7,2.6,0.667,1.6,6.8,8.3,4.2,1.4,1.9,1,3.3,12,124,119,,blackle01
549,Lindy Waters III,26,OKC,SG,38,0,280,8.4,17.9,0.471,6.4,14.6,0.435,2.1,3.3,0.632,0.649,0.3,0.3,1,1.2,5.7,6.9,4.1,0.9,1.2,1.2,3.9,23.5,128,115,,waterli01
550,Kessler Edwards,23,SAC,SF,54,0,275,6,14.5,0.415,3.5,9.2,0.385,2.5,5.3,0.467,0.537,0.9,1.6,0.556,1.6,5.8,7.4,2.6,1.8,0.7,0.7,4.6,16.4,115,115,,edwarke02
551,Damian Jones,28,CLE,C,39,0,270,7.9,13.2,0.597,0.5,2.6,0.214,7.3,10.6,0.69,0.618,3.3,3.8,0.857,3.7,7.7,11.3,2.7,1.3,2.4,2.4,4.9,19.6,125,111,,jonesda03
552,Onuralp Bitim,24,CHI,SG,23,1,268,6,15.6,0.381,2.2,8.2,0.273,3.7,7.4,0.5,0.452,0.7,0.9,0.8,1.1,4.8,6,2.4,0.6,0.4,1.9,4.5,14.9,94,121,,bitimon01
553,Kira Lewis Jr.,22,3TM,PG,28,0,265,6.2,16.9,0.37,0.7,6.1,0.121,5.5,10.8,0.508,0.391,3.1,3.7,0.85,1.7,3.1,4.8,6.8,1.7,0.4,2.6,2.4,16.3,100,119,,lewiski01
554,Kira Lewis Jr.,22,NOP,PG,15,0,144,5.4,17.7,0.308,0.7,6.8,0.1,4.8,10.9,0.438,0.327,3.4,3.7,0.909,1.4,3.4,4.8,6.1,1.7,0.3,2.7,2.7,15,89,116,,lewiski01
555,Kira Lewis Jr.,22,TOR,PG,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,24.1,0,,127,,lewiski01
556,Kira Lewis Jr.,22,UTA,PG,12,0,119,7.3,16.2,0.45,0.8,5.3,0.154,6.5,10.9,0.593,0.475,2.8,3.6,0.778,2,2.8,4.9,7.7,1.6,0.4,2.4,1.6,18.2,113,123,,lewiski01
557,Jamal Cain,24,MIA,PF,26,1,259,6.5,15.2,0.43,2.1,6,0.355,4.4,9.2,0.479,0.5,3.5,4.4,0.783,2.9,4.2,7.1,1.9,1.9,1,1.5,4.2,18.7,112,113,,cainja01
558,Jared Rhoden,24,DET,SG,17,0,245,6.5,13,0.5,2.4,6.1,0.387,4.1,6.9,0.6,0.591,1,1.6,0.625,0.6,5.9,6.5,2.7,0.6,2.6,1.4,5.5,16.3,115,119,,rhodeja01
