Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional,MPG,Primary_Position,3PAr,FTr,TS%,AST/TOV,AST_Ratio,PPS,STL+BLK,ORB_Rate
325,Lonnie Walker IV,25,BRK,SG,58,0,1011,10.2,24.1,0.423,5.1,13.3,0.384,5.1,10.8,0.471,0.528,2.2,2.9,0.763,0.6,5.6,6.2,3.6,1.6,1.0,2.5,3.5,27.7,105.0,117,,walkelo01,17.431,Guard,0.552,0.12,0.546,1.44,0.114,1.092,2.6,0.097
326,Talen Horton-Tucker,23,UTA,PG,51,11,1009,8.8,22.2,0.396,2.9,8.7,0.33,5.9,13.5,0.438,0.46,4.2,5.2,0.807,1.0,4.8,5.8,8.5,2.2,0.9,3.1,4.5,24.7,108.0,120,,hortota01,19.784,Guard,0.392,0.234,0.504,2.742,0.236,1.009,3.1,0.172
327,Killian Hayes,22,DET,PG,42,31,1008,5.6,13.5,0.413,1.1,3.5,0.297,4.5,10.0,0.455,0.452,1.6,2.4,0.66,0.5,5.2,5.7,9.8,1.7,1.0,2.4,3.6,13.8,106.0,119,,hayeski01,24.0,Guard,0.259,0.178,0.474,4.083,0.366,0.948,2.7,0.088
328,Jevon Carter,28,CHI,PG,72,0,1004,6.9,18.1,0.378,3.8,11.6,0.329,3.0,6.5,0.466,0.484,0.2,0.3,0.571,0.5,2.4,3.0,4.7,1.8,0.8,1.8,3.5,17.7,101.0,119,,carteje01,13.944,Guard,0.641,0.017,0.485,2.611,0.19,0.971,2.6,0.172
329,Luke Kennard,27,MEM,SG,39,22,999,6.9,15.4,0.448,5.2,11.6,0.45,1.7,3.8,0.442,0.617,2.0,2.2,0.889,0.5,5.0,5.5,6.7,1.0,0.1,2.6,1.9,21.0,121.0,119,,kennalu01,25.615,Guard,0.753,0.143,0.641,2.577,0.261,1.283,1.1,0.091
330,Garrison Mathews,27,ATL,SG,66,5,992,5.0,10.9,0.456,4.1,9.3,0.44,0.9,1.6,0.545,0.644,1.6,2.0,0.81,0.8,3.6,4.4,1.8,1.0,0.4,0.9,5.6,15.7,131.0,123,,mathega01,15.03,Guard,0.853,0.183,0.666,2.0,0.124,1.333,1.4,0.182
331,Jaden Hardy,21,DAL,SG,73,7,989,9.5,23.2,0.407,3.9,10.9,0.362,5.5,12.4,0.447,0.492,2.9,3.7,0.776,1.0,5.4,6.4,5.3,1.1,0.2,3.0,3.9,25.7,103.0,118,,hardyja02,13.548,Guard,0.47,0.159,0.518,1.767,0.16,1.035,1.3,0.156
332,Tre Mann,22,2TM,PG,41,28,987,7.2,15.7,0.459,2.3,6.3,0.373,4.9,9.5,0.516,0.533,2.2,2.9,0.763,1.0,6.4,7.4,8.2,2.5,0.1,3.2,2.4,19.0,110.0,118,,manntr01,24.073,Guard,0.401,0.185,0.56,2.562,0.289,1.119,2.6,0.135
333,Tre Mann,22,OKC,PG,13,0,119,8.1,16.2,0.5,3.2,7.7,0.421,4.8,8.5,0.571,0.6,0.4,0.4,1.0,1.6,8.1,9.7,8.1,1.2,0.0,3.6,1.2,19.8,115.0,114,,manntr01,9.154,Guard,0.475,0.025,0.605,2.25,0.289,1.209,1.2,0.165
334,Tre Mann,22,CHO,PG,28,28,868,7.1,15.7,0.453,2.2,6.1,0.364,4.9,9.6,0.509,0.524,2.5,3.3,0.759,0.9,6.2,7.1,8.2,2.7,0.2,3.2,2.6,18.9,109.0,118,,manntr01,31.0,Guard,0.389,0.21,0.551,2.562,0.287,1.102,2.9000000000000004,0.127
335,Cam Reddish,24,LAL,SF,48,26,984,4.4,11.3,0.389,1.8,5.3,0.336,2.6,6.0,0.435,0.468,2.0,2.6,0.759,1.3,3.5,4.8,2.3,2.3,0.7,1.5,3.1,12.6,102.0,116,,reddica01,20.5,Forward,0.469,0.23,0.506,1.533,0.142,1.013,3.0,0.271
336,Luke Kornet,28,BOS,C,63,7,983,7.1,10.2,0.7,0.1,0.1,1.0,7.1,10.2,0.698,0.702,2.5,2.7,0.907,5.9,7.2,13.1,3.4,1.2,3.1,1.1,3.9,16.8,157.0,110,,kornelu01,15.603,Center,0.01,0.265,0.738,3.091,0.214,1.475,4.3,0.45
337,Keon Ellis,24,SAC,SG,57,21,978,5.3,11.5,0.461,3.5,8.3,0.417,1.8,3.2,0.578,0.612,1.3,1.7,0.743,1.6,4.6,6.2,4.2,2.5,1.4,1.8,5.6,15.4,122.0,113,,elliske01,17.158,Guard,0.722,0.148,0.629,2.333,0.23,1.257,3.9,0.258
338,Xavier Tillman Sr.,25,2TM,PF,54,15,974,6.1,14.0,0.434,1.0,4.1,0.247,5.1,10.0,0.51,0.47,1.1,2.5,0.44,3.5,7.1,10.6,3.9,2.6,2.2,1.7,3.8,14.3,105.0,110,,tillmxa01,18.037,Forward,0.293,0.179,0.474,2.294,0.188,0.947,4.800000000000001,0.33
339,Xavier Tillman Sr.,25,MEM,C,34,13,700,6.1,14.9,0.408,0.8,3.7,0.226,5.2,11.2,0.469,0.437,1.3,3.0,0.419,3.9,7.1,11.0,4.0,2.9,2.4,2.0,4.2,14.2,98.0,110,,tillmxa01,20.588,Center,0.248,0.201,0.438,2.0,0.18,0.875,5.3,0.355
340,Xavier Tillman Sr.,25,BOS,PF,20,2,274,6.1,11.9,0.515,1.4,5.0,0.286,4.7,6.9,0.684,0.576,0.7,1.3,0.571,2.5,7.2,9.7,3.6,1.6,1.6,0.9,2.7,14.4,127.0,111,,tillmxa01,13.7,Forward,0.42,0.109,0.577,4.0,0.212,1.155,3.2,0.258
341,Josh Okogie,25,PHO,SG,60,11,960,4.4,10.5,0.417,1.5,4.8,0.309,2.9,5.7,0.509,0.488,3.9,5.2,0.745,3.8,4.1,7.8,3.3,2.4,1.2,1.8,3.5,14.1,119.0,114,,okogijo01,16.0,Guard,0.457,0.495,0.551,1.833,0.184,1.103,3.5999999999999996,0.481
342,Goga Bitadze,24,ORL,C,62,33,957,6.5,10.8,0.603,0.1,0.7,0.143,6.4,10.1,0.636,0.608,2.9,4.5,0.655,5.6,9.2,14.8,4.1,1.7,3.7,2.3,5.5,16.1,128.0,107,,bitadgo01,15.435,Center,0.065,0.417,0.63,1.783,0.214,1.26,5.4,0.378
343,Max Christie,20,LAL,SG,67,7,944,5.2,12.1,0.427,2.1,5.9,0.356,3.1,6.2,0.496,0.515,1.8,2.3,0.783,0.8,6.4,7.2,3.0,1.0,0.9,1.8,2.9,14.3,105.0,117,,chrisma02,14.09,Guard,0.488,0.19,0.545,1.667,0.167,1.091,1.9,0.111
344,Kevin Love,35,MIA,PF,55,5,924,8.5,19.4,0.44,4.5,13.2,0.344,4.0,6.2,0.643,0.557,4.6,5.8,0.787,3.2,15.1,18.2,6.2,1.0,0.5,2.6,5.2,26.2,121.0,109,,loveke01,16.8,Forward,0.68,0.299,0.597,2.385,0.202,1.194,1.5,0.175
345,Day'Ron Sharpe,22,BRK,C,61,1,921,9.0,15.8,0.571,0.2,0.8,0.267,8.8,15.0,0.588,0.578,4.0,6.6,0.61,8.7,12.3,20.9,4.6,1.3,2.4,3.8,7.0,22.3,120.0,112,,sharpda01,15.098,Center,0.051,0.418,0.596,1.211,0.17,1.192,3.7,0.414
346,Jonathan Isaac,26,ORL,PF,58,2,914,7.9,15.5,0.51,2.3,6.1,0.375,5.6,9.4,0.598,0.584,3.2,4.4,0.72,4.0,10.1,14.1,1.6,2.3,3.8,1.5,3.5,21.3,124.0,105,6MOY-9,isaacjo01,15.759,Forward,0.394,0.284,0.611,1.067,0.078,1.222,6.1,0.284
347,Markelle Fultz,25,ORL,PG,43,18,910,8.4,17.7,0.472,0.2,1.0,0.222,8.2,16.8,0.487,0.479,1.3,1.8,0.697,3.0,4.5,7.5,6.5,2.3,0.8,2.7,3.5,18.2,106.0,112,,fultzma01,21.163,Guard,0.056,0.102,0.492,2.407,0.235,0.984,3.0999999999999996,0.4
348,Doug McDermott,32,2TM,SF,64,0,904,6.4,14.9,0.433,4.9,12.0,0.41,1.5,2.9,0.527,0.599,0.6,1.0,0.579,0.5,2.6,3.1,3.7,0.8,0.1,1.5,3.4,18.4,114.0,122,,mcderdo01,14.125,Forward,0.805,0.067,0.6,2.467,0.18,1.199,0.9,0.161
349,Doug McDermott,32,SAS,SF,46,0,700,6.4,14.6,0.442,5.2,11.7,0.439,1.3,2.8,0.452,0.619,0.7,1.2,0.588,0.5,2.7,3.3,3.9,0.7,0.1,1.6,3.3,18.7,116.0,122,,mcderdo01,15.217,Forward,0.801,0.082,0.618,2.438,0.189,1.236,0.7999999999999999,0.156
350,Doug McDermott,32,IND,SF,18,0,204,6.5,16.0,0.406,4.2,13.0,0.321,2.3,3.0,0.769,0.536,0.2,0.5,0.5,0.5,2.1,2.5,3.0,1.2,0.0,0.9,3.7,17.3,110.0,123,,mcderdo01,11.333,Forward,0.812,0.031,0.533,3.333,0.149,1.067,1.2,0.192
351,Jaylin Williams,21,OKC,C,69,1,897,5.1,12.2,0.417,2.8,7.7,0.368,2.3,4.5,0.5,0.533,1.8,2.2,0.805,1.9,10.6,12.5,5.9,1.5,1.4,1.8,5.3,14.8,119.0,110,,willija07,13.0,Center,0.631,0.18,0.562,3.278,0.283,1.124,2.9,0.152
352,Nikola Jović,20,MIA,PF,46,38,896,7.1,15.6,0.452,3.6,9.1,0.399,3.5,6.6,0.525,0.568,1.8,2.6,0.702,1.4,9.3,10.7,5.0,1.4,0.8,2.3,4.6,19.6,113.0,111,,jovicni01,19.478,Forward,0.583,0.167,0.585,2.174,0.208,1.171,2.2,0.131
353,Bryce McGowens,21,CHO,SG,59,14,882,5.7,12.9,0.439,1.9,5.7,0.333,3.7,7.2,0.523,0.513,3.7,4.8,0.776,1.0,4.8,5.7,2.9,1.2,0.6,1.7,4.1,16.9,111.0,122,,mcgowbr01,14.949,Guard,0.442,0.372,0.563,1.706,0.148,1.126,1.7999999999999998,0.172
354,Cam Whitmore,19,HOU,SF,47,2,880,11.7,25.7,0.454,4.4,12.1,0.359,7.3,13.6,0.538,0.539,4.2,6.2,0.679,2.4,7.5,9.9,1.8,1.7,0.9,2.5,3.5,31.9,109.0,113,,whitmca01,18.723,Forward,0.471,0.241,0.561,0.72,0.055,1.122,2.6,0.242
355,Jaxson Hayes,23,LAL,C,70,5,877,6.8,9.5,0.72,0.0,0.4,0.0,6.8,9.1,0.754,0.72,2.8,4.4,0.622,3.7,7.7,11.4,1.8,1.8,1.6,2.3,6.7,16.4,128.0,113,,hayesja02,12.529,Center,0.042,0.463,0.717,0.783,0.116,1.434,3.4000000000000004,0.325
356,Blake Wesley,20,SAS,SG,61,3,876,5.5,11.7,0.474,0.7,3.0,0.218,4.9,8.7,0.563,0.502,2.8,4.2,0.667,1.0,4.1,5.1,9.0,1.6,0.5,3.0,4.8,14.5,110.0,118,,weslebl01,14.361,Guard,0.256,0.359,0.535,3.0,0.352,1.07,2.1,0.196
357,Malachi Flynn,25,3TM,PG,69,0,876,7.5,17.9,0.418,3.1,9.3,0.331,4.4,8.6,0.513,0.505,2.9,3.9,0.732,1.2,5.1,6.3,7.2,2.1,0.4,3.5,3.6,21.0,105.0,119,,flynnma01,12.696,Guard,0.52,0.218,0.535,2.057,0.237,1.071,2.5,0.19
358,Malachi Flynn,25,TOR,PG,31,0,474,5.7,14.0,0.409,2.9,8.2,0.35,2.9,5.8,0.491,0.511,1.7,2.2,0.773,1.3,5.3,6.6,7.4,1.8,0.6,3.4,4.3,16.0,105.0,119,,flynnma01,15.29,Guard,0.586,0.157,0.534,2.176,0.287,1.069,2.4,0.197
359,Malachi Flynn,25,NYK,PG,14,0,60,7.6,19.3,0.391,3.4,10.9,0.308,4.2,8.4,0.5,0.478,7.6,9.2,0.818,0.0,5.0,5.0,5.0,0.8,0.0,2.5,2.5,26.1,116.0,117,,flynnma01,4.286,Guard,0.565,0.477,0.559,2.0,0.162,1.118,0.8,0.0
360,Malachi Flynn,25,DET,PG,24,0,342,10.0,23.2,0.43,3.4,10.7,0.316,6.6,12.5,0.528,0.503,3.7,5.3,0.684,1.1,4.9,6.0,7.2,2.7,0.3,3.8,3.0,27.0,104.0,118,,flynnma01,14.25,Guard,0.461,0.228,0.529,1.895,0.197,1.057,3.0,0.183
361,Christian Wood,28,LAL,PF,50,1,872,6.7,14.4,0.466,1.9,6.2,0.307,4.8,8.2,0.587,0.532,3.6,5.1,0.702,2.1,11.7,13.9,2.7,0.9,1.8,2.7,3.9,18.9,107.0,113,,woodch01,17.44,Forward,0.431,0.354,0.568,1.0,0.122,1.136,2.7,0.152
362,Zach LaVine,28,CHI,SG,25,23,872,9.7,21.5,0.452,3.4,9.7,0.349,6.3,11.8,0.536,0.531,5.0,5.9,0.854,0.5,6.9,7.4,5.6,1.2,0.5,3.0,3.3,27.8,113.0,118,,lavinza01,34.88,Guard,0.451,0.274,0.577,1.867,0.171,1.154,1.7,0.068
363,Maxi Kleber,32,DAL,C,43,7,871,3.5,8.0,0.432,1.8,5.1,0.348,1.7,3.0,0.574,0.541,1.8,2.6,0.702,1.7,6.2,7.9,3.7,0.9,1.7,1.5,4.4,10.5,118.0,116,,klebima01,20.256,Center,0.638,0.325,0.574,2.467,0.258,1.148,2.6,0.215
364,Justin Holiday,34,DEN,SG,58,9,862,5.1,11.2,0.454,3.2,7.8,0.404,1.9,3.3,0.569,0.595,0.2,0.2,0.75,0.5,3.6,4.1,3.9,2.1,0.5,0.8,4.0,13.5,124.0,115,,holidju01,14.862,Guard,0.696,0.018,0.598,4.875,0.244,1.196,2.6,0.122
365,Chimezie Metu,26,2TM,C,51,12,859,6.9,13.8,0.504,1.6,5.3,0.298,5.4,8.5,0.633,0.561,3.3,3.6,0.906,2.3,8.6,10.9,2.6,2.4,0.9,2.9,4.0,18.7,112.0,114,,metuch01,16.843,Center,0.384,0.261,0.608,0.897,0.124,1.216,3.3,0.211
366,Chimezie Metu,26,PHO,C,37,5,448,7.2,14.2,0.508,1.6,5.6,0.294,5.6,8.6,0.646,0.565,4.1,4.7,0.884,2.6,9.4,12.0,2.1,2.1,1.0,2.9,4.3,20.2,115.0,112,,metuch01,12.108,Center,0.394,0.331,0.621,0.724,0.099,1.242,3.1,0.217
367,Chimezie Metu,26,DET,C,14,7,411,6.7,13.3,0.5,1.5,5.0,0.302,5.2,8.3,0.62,0.557,2.3,2.5,0.952,2.0,7.8,9.8,3.2,2.8,0.8,2.9,3.7,17.2,109.0,115,,metuch01,29.357,Center,0.376,0.188,0.597,1.103,0.156,1.194,3.5999999999999996,0.204
368,Trendon Watford,23,BRK,PF,63,2,856,9.5,18.0,0.527,1.6,3.9,0.397,7.9,14.1,0.564,0.571,4.5,5.6,0.794,3.0,8.2,11.2,4.7,1.3,1.1,3.6,6.1,25.0,115.0,115,,watfotr01,13.587,Forward,0.217,0.311,0.611,1.306,0.163,1.222,2.4000000000000004,0.268
369,Taylor Hendricks,20,UTA,PF,40,23,856,6.1,13.5,0.45,3.0,7.9,0.379,3.1,5.6,0.55,0.56,1.3,1.6,0.793,2.6,7.8,10.4,1.8,1.6,1.7,1.5,4.3,16.5,117.0,119,,hendrta01,21.4,Forward,0.585,0.119,0.581,1.2,0.103,1.162,3.3,0.25
370,Dwight Powell,32,DAL,C,63,9,836,4.1,6.1,0.679,0.1,0.2,0.333,4.1,5.9,0.689,0.684,3.6,5.1,0.708,5.6,6.7,12.3,4.8,1.5,1.1,1.8,6.5,11.9,147.0,115,,poweldw01,13.27,Center,0.033,0.836,0.713,2.667,0.321,1.426,2.6,0.455
371,Troy Brown Jr.,24,2TM,SF,59,15,827,5.0,13.3,0.372,2.8,8.3,0.333,2.2,5.0,0.435,0.476,1.9,2.2,0.865,1.5,7.0,8.5,3.5,1.4,0.2,1.8,2.5,14.6,105.0,115,,browntr01,14.017,Forward,0.624,0.165,0.512,1.944,0.179,1.023,1.5999999999999999,0.176
372,Troy Brown Jr.,24,MIN,SF,37,3,410,6.3,14.2,0.441,3.7,10.1,0.369,2.5,4.1,0.618,0.572,2.3,2.7,0.864,1.7,7.0,8.7,4.2,1.0,0.2,2.2,3.1,18.6,118.0,112,,browntr01,11.081,Forward,0.711,0.19,0.604,1.909,0.193,1.209,1.2,0.195
373,Troy Brown Jr.,24,DET,SF,22,12,417,3.7,12.5,0.296,1.8,6.6,0.281,1.8,5.9,0.314,0.37,1.5,1.7,0.867,1.3,7.0,8.3,2.9,1.8,0.1,1.4,1.8,10.7,91.0,119,,browntr01,18.955,Forward,0.528,0.136,0.404,2.071,0.165,0.808,1.9000000000000001,0.157
374,Marcus Morris,34,2TM,PF,49,7,817,7.0,15.9,0.439,2.9,7.2,0.403,4.1,8.7,0.469,0.53,2.2,2.7,0.818,1.4,6.7,8.1,2.2,0.9,0.8,1.8,4.5,19.1,109.0,116,,morrima03,16.673,Forward,0.453,0.17,0.559,1.222,0.104,1.118,1.7000000000000002,0.173
375,Marcus Morris,34,PHI,PF,37,7,637,7.0,15.8,0.439,2.8,7.0,0.4,4.2,8.9,0.47,0.527,2.4,2.8,0.861,1.4,7.0,8.4,2.0,1.0,0.8,1.5,4.7,19.1,112.0,116,,morrima03,17.216,Forward,0.443,0.177,0.561,1.333,0.097,1.121,1.8,0.167
376,Marcus Morris,34,CLE,PF,12,0,180,7.1,16.2,0.441,3.3,8.0,0.414,3.8,8.2,0.467,0.542,1.4,2.2,0.625,1.4,5.5,6.9,2.7,0.5,0.5,3.0,3.6,18.9,100.0,116,,morrima03,15.0,Forward,0.494,0.136,0.55,0.9,0.118,1.101,1.0,0.203
377,Caleb Houstan,21,ORL,SF,59,13,815,4.9,12.5,0.388,4.4,11.7,0.373,0.5,0.8,0.615,0.563,1.3,1.6,0.808,1.7,3.4,5.1,1.8,0.9,0.2,1.0,3.7,15.4,119.0,116,,houstca01,13.814,Forward,0.936,0.128,0.583,1.8,0.112,1.166,1.1,0.333
378,Ben Sheppard,22,IND,SG,57,1,814,5.2,13.3,0.393,2.8,9.0,0.314,2.4,4.2,0.562,0.5,1.3,1.5,0.885,0.9,4.3,5.2,3.1,1.9,0.1,0.9,5.1,14.6,112.0,120,,sheppbe01,14.281,Guard,0.677,0.113,0.523,3.444,0.173,1.046,2.0,0.173
379,Jake LaRavia,22,MEM,PF,35,6,806,7.2,18.4,0.389,3.2,9.5,0.34,3.9,8.9,0.442,0.477,5.5,6.6,0.826,3.1,4.7,7.8,3.5,1.8,0.7,2.7,4.2,23.0,109.0,116,,laravja01,23.029,Forward,0.516,0.359,0.54,1.296,0.127,1.08,2.5,0.397
380,Bismack Biyombo,31,2TM,C,40,27,791,4.6,8.1,0.565,0.0,0.0,,4.6,8.1,0.565,0.565,1.6,3.3,0.481,3.8,9.1,12.9,3.3,0.7,2.3,2.6,5.5,10.7,108.0,114,,biyombi01,19.775,Center,0.0,0.407,0.56,1.269,0.214,1.12,3.0,0.295
381,Bismack Biyombo,31,MEM,C,30,27,718,4.6,8.1,0.563,0.0,0.0,,4.6,8.1,0.563,0.563,1.5,3.1,0.478,3.9,9.1,13.0,3.5,0.7,2.3,2.6,5.6,10.6,108.0,114,,biyombi01,23.933,Center,0.0,0.383,0.56,1.346,0.225,1.12,3.0,0.3
382,Bismack Biyombo,31,OKC,C,10,0,73,4.6,7.9,0.583,0.0,0.0,,4.6,7.9,0.583,0.583,2.6,5.3,0.5,3.3,8.6,11.9,1.3,0.7,2.0,2.6,4.6,11.9,107.0,113,,biyombi01,7.3,Center,0.0,0.671,0.582,0.5,0.092,1.163,2.7,0.277
383,JT Thor,21,CHO,PF,63,3,781,5.1,11.6,0.437,1.8,5.1,0.346,3.3,6.4,0.51,0.514,0.7,1.3,0.55,2.7,6.5,9.2,1.8,0.7,1.7,0.9,3.8,12.6,110.0,121,,thorjt01,12.397,Forward,0.44,0.112,0.518,2.0,0.121,1.035,2.4,0.293
384,Isaiah Jackson,22,IND,C,59,3,771,9.5,14.3,0.665,0.0,0.2,0.0,9.5,14.0,0.677,0.665,4.5,6.2,0.716,5.8,8.8,14.6,3.1,2.1,3.7,2.4,8.4,23.4,135.0,112,,jacksis01,13.068,Center,0.014,0.434,0.687,1.292,0.138,1.374,5.800000000000001,0.397
385,Mitchell Robinson,25,NYK,C,31,21,768,4.8,8.3,0.575,0.0,0.0,,4.8,8.3,0.575,0.575,1.8,4.3,0.409,9.3,7.9,17.3,1.2,2.4,2.3,1.6,3.6,11.4,128.0,109,,robinmi01,24.774,Center,0.0,0.518,0.559,0.75,0.092,1.119,4.699999999999999,0.541
386,Jock Landale,28,HOU,C,56,3,763,6.7,13.1,0.515,0.6,2.5,0.25,6.1,10.6,0.578,0.539,3.3,4.1,0.8,5.6,5.3,10.9,4.1,1.3,2.1,2.0,4.7,17.4,126.0,114,,landajo01,13.625,Center,0.191,0.313,0.584,2.05,0.195,1.167,3.4000000000000004,0.514
387,Cody Martin,28,CHO,SF,28,22,753,5.4,14.1,0.381,1.8,5.6,0.314,3.6,8.5,0.426,0.444,1.3,2.2,0.606,1.2,5.9,7.1,6.8,2.1,1.2,2.9,3.1,13.8,96.0,118,,martico01,26.893,Forward,0.397,0.156,0.458,2.345,0.275,0.916,3.3,0.169
388,KJ Martin,23,2TM,SF,60,2,746,6.4,11.9,0.536,0.5,1.8,0.286,5.9,10.1,0.582,0.558,1.5,2.7,0.537,2.7,5.9,8.6,3.4,1.5,0.8,2.1,6.6,14.8,112.0,115,,martike04,12.433,Forward,0.151,0.227,0.565,1.619,0.183,1.131,2.3,0.314
389,KJ Martin,23,LAC,SF,2,0,31,6.4,15.9,0.4,1.6,8.0,0.2,4.8,8.0,0.6,0.45,1.6,3.2,0.5,1.6,3.2,4.8,1.6,3.2,1.6,3.2,4.8,15.9,86.0,114,,martike04,15.5,Forward,0.503,0.201,0.459,0.5,0.072,0.919,4.800000000000001,0.333
390,KJ Martin,23,PHI,SF,58,2,715,6.4,11.8,0.544,0.5,1.6,0.304,5.9,10.2,0.581,0.564,1.4,2.7,0.538,2.8,6.1,8.8,3.4,1.4,0.8,2.1,6.7,14.7,113.0,116,,martike04,12.328,Forward,0.136,0.229,0.566,1.619,0.184,1.132,2.2,0.315
391,Delon Wright,31,2TM,PG,47,1,742,4.8,12.1,0.394,1.6,4.4,0.368,3.2,7.7,0.408,0.46,2.4,2.9,0.822,1.2,4.3,5.6,7.7,3.5,0.7,0.9,2.1,13.6,120.0,114,,wrighde01,15.787,Guard,0.364,0.24,0.508,8.556,0.35,1.017,4.2,0.218
392,Delon Wright,31,WAS,PG,33,0,456,4.9,12.5,0.393,1.4,3.9,0.368,3.5,8.6,0.405,0.451,2.5,3.0,0.828,1.3,4.7,6.1,8.4,3.6,0.8,1.1,2.3,13.7,118.0,116,,wrighde01,13.818,Guard,0.312,0.24,0.496,7.636,0.36,0.991,4.4,0.217
393,Delon Wright,31,MIA,PG,14,1,286,4.5,11.5,0.394,1.9,5.2,0.367,2.6,6.3,0.417,0.477,2.3,2.8,0.813,1.0,3.7,4.7,6.5,3.3,0.5,0.5,1.7,13.3,124.0,111,,wrighde01,20.429,Guard,0.452,0.243,0.522,13.0,0.329,1.045,3.8,0.213
394,Ish Smith,35,CHO,PG,43,5,741,4.4,10.5,0.418,0.3,0.5,0.5,4.1,10.0,0.413,0.43,0.2,0.3,0.75,0.7,4.3,5.1,9.7,1.1,0.3,3.1,3.3,9.3,97.0,123,,smithis01,17.233,Guard,0.048,0.029,0.437,3.129,0.414,0.875,1.4000000000000001,0.14
395,Mo Bamba,25,PHI,C,57,17,740,6.5,13.2,0.49,1.7,4.3,0.391,4.8,8.9,0.537,0.553,2.3,3.3,0.68,5.1,10.7,15.8,2.7,1.5,4.0,2.6,6.7,16.8,116.0,109,,bambamo01,12.982,Center,0.326,0.25,0.573,1.038,0.135,1.147,5.5,0.323
396,Nick Smith Jr.,19,CHO,SG,51,0,729,7.6,19.6,0.391,4.3,9.9,0.432,3.4,9.7,0.35,0.5,0.9,1.0,0.867,1.2,3.7,4.9,4.0,0.7,0.5,2.6,3.7,20.4,98.0,124,,smithni01,14.294,Guard,0.505,0.051,0.509,1.538,0.15,1.018,1.2,0.245
397,Landry Shamet,26,WAS,SG,46,5,726,7.6,17.6,0.431,3.4,10.1,0.338,4.2,7.5,0.556,0.527,2.4,3.0,0.826,1.0,3.0,4.0,3.5,1.6,0.6,1.9,4.9,21.1,107.0,122,,shamela01,15.783,Guard,0.574,0.17,0.558,1.842,0.144,1.115,2.2,0.25
398,Chris Duarte,26,SAC,SF,59,11,719,5.4,14.2,0.381,3.0,8.6,0.346,2.4,5.6,0.434,0.486,1.8,2.2,0.788,1.8,5.4,7.2,3.0,1.9,0.5,1.8,5.4,15.5,106.0,116,,duartch01,12.186,Forward,0.606,0.155,0.511,1.667,0.15,1.022,2.4,0.25
399,Jordan Nwora,25,2TM,SF,52,1,712,9.3,20.2,0.462,3.0,8.8,0.336,6.3,11.3,0.56,0.535,3.0,3.6,0.83,1.9,8.2,10.0,4.2,1.8,0.9,3.6,3.2,24.5,105.0,117,,nworajo01,13.692,Forward,0.436,0.178,0.562,1.167,0.142,1.125,2.7,0.188
400,Jordan Nwora,25,IND,SF,18,0,183,9.5,21.1,0.451,2.8,9.3,0.306,6.7,11.9,0.565,0.518,2.3,2.8,0.818,2.1,6.4,8.5,4.6,1.5,0.3,3.1,4.9,24.2,106.0,119,,nworajo01,10.167,Forward,0.441,0.133,0.542,1.484,0.153,1.084,1.8,0.247
401,Jordan Nwora,25,TOR,SF,34,1,529,9.2,19.8,0.465,3.0,8.7,0.347,6.2,11.1,0.557,0.541,3.2,3.8,0.833,1.8,8.8,10.6,4.0,1.8,1.1,3.7,2.6,24.6,105.0,117,,nworajo01,15.559,Forward,0.439,0.192,0.573,1.081,0.137,1.146,2.9000000000000004,0.17
402,LaMelo Ball,22,CHO,PG,22,22,711,12.7,29.4,0.433,4.9,13.7,0.355,7.8,15.7,0.5,0.515,6.2,7.2,0.865,2.0,5.8,7.8,12.2,2.8,0.3,5.8,5.5,36.5,110.0,118,,ballla01,32.318,Guard,0.466,0.245,0.56,2.103,0.241,1.121,3.0999999999999996,0.256
403,Chris Boucher,31,TOR,PF,50,0,705,7.5,14.9,0.507,2.1,6.4,0.33,5.4,8.4,0.642,0.578,4.9,6.3,0.772,4.2,9.9,14.2,1.6,1.0,1.6,1.9,4.7,22.1,124.0,117,,bouchch01,14.1,Forward,0.43,0.423,0.625,0.842,0.076,1.251,2.6,0.298
404,Jacob Gilyard,25,2TM,PG,41,14,699,4.2,10.5,0.4,3.6,8.8,0.405,0.6,1.7,0.375,0.57,0.1,0.1,1.0,0.6,2.6,3.2,9.6,2.3,0.3,2.1,2.7,12.1,122.0,117,,gilyaja01,17.049,Guard,0.838,0.01,0.574,4.571,0.432,1.148,2.5999999999999996,0.187
405,Jacob Gilyard,25,MEM,PG,37,14,654,4.5,10.8,0.417,3.8,9.0,0.425,0.7,1.8,0.375,0.594,0.1,0.1,1.0,0.6,2.6,3.2,9.8,2.0,0.4,2.2,2.6,12.9,124.0,117,,gilyaja01,17.676,Guard,0.833,0.009,0.595,4.455,0.429,1.19,2.4,0.187
406,Jacob Gilyard,25,BRK,PG,4,0,45,0.0,6.6,0.0,0.0,6.6,0.0,0.0,0.0,,0.0,0.0,0.0,,1.1,2.2,3.3,6.6,6.6,0.0,1.1,4.4,0.0,58.0,109,,gilyaja01,11.25,Guard,1.0,0.0,0.0,6.0,0.462,0.0,6.6,0.333
