Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional,MPG,Primary_Position,3PAr,FTr,TS%,AST/TOV,AST_Ratio,PPS,STL+BLK,ORB_Rate
494,Reece Beekman,23,2TM,PG,23,0,231,4.1,11.7,0.352,0.9,4.5,0.19,3.2,7.1,0.455,0.389,1.1,1.9,0.556,1.1,2.2,3.2,6.7,2.8,0.4,2.6,3.2,10.2,92.0,115,,beekmre01,10.043,Guard,0.385,0.162,0.407,2.577,0.307,0.814,3.1999999999999997,0.333
495,Reece Beekman,23,GSW,PG,2,0,4,12.1,12.1,1.0,0.0,0.0,,12.1,12.1,1.0,1.0,0.0,0.0,,12.1,0.0,12.1,12.1,12.1,0.0,0.0,12.1,24.2,215.0,94,,beekmre01,2.0,Guard,0.0,0.0,1.0,12.1,0.5,2.0,12.1,1.0
496,Reece Beekman,23,BRK,PG,21,0,227,4.0,11.7,0.34,0.9,4.6,0.19,3.1,7.0,0.438,0.377,1.1,2.0,0.556,0.9,2.2,3.1,6.6,2.6,0.4,2.6,3.1,9.9,89.0,116,,beekmre01,10.81,Guard,0.393,0.171,0.393,2.538,0.303,0.787,3.0,0.29
497,Tristan Thompson,33,CLE,C,30,0,228,4.4,10.3,0.429,0.0,0.6,0.0,4.4,9.7,0.457,0.429,1.1,4.6,0.227,4.0,14.3,18.3,4.2,0.2,1.7,2.3,5.7,9.9,97.0,109,,thomptr01,7.6,Center,0.058,0.447,0.402,1.826,0.223,0.803,1.9,0.219
498,Bol Bol,25,PHO,PF,20,2,228,10.4,21.4,0.485,3.0,10.8,0.28,7.3,10.6,0.694,0.556,2.4,3.5,0.688,2.8,9.1,11.9,1.7,1.1,3.7,2.6,1.7,26.1,106.0,114,,bolbo01,11.4,Forward,0.505,0.164,0.569,0.654,0.062,1.138,4.800000000000001,0.235
499,Cory Joseph,33,ORL,PG,31,0,227,4.8,13.4,0.361,3.3,9.2,0.357,1.5,4.2,0.368,0.484,0.4,0.9,0.5,1.3,3.7,5.0,5.3,2.4,0.7,2.4,4.0,13.4,100.0,110,,josepco01,7.323,Guard,0.687,0.067,0.486,2.208,0.247,0.971,3.0999999999999996,0.26
500,Josh Minott,22,MIN,SF,33,0,224,7.0,15.6,0.451,1.5,6.8,0.226,5.5,8.8,0.625,0.5,2.4,2.9,0.846,2.0,6.2,8.1,3.1,2.6,2.4,1.8,5.9,18.1,111.0,107,,minotjo01,6.788,Forward,0.436,0.186,0.536,1.722,0.142,1.073,5.0,0.244
501,Bones Hyland,24,LAC,PG,20,0,222,9.9,25.3,0.391,6.8,17.6,0.388,3.1,7.7,0.4,0.526,5.1,5.7,0.885,1.1,4.2,5.3,6.2,4.0,0.9,5.3,5.7,31.7,105.0,107,,hylanbo01,11.1,Guard,0.696,0.225,0.57,1.17,0.158,1.14,4.9,0.208
502,Jaylen Clark,23,MIN,SG,15,1,221,5.1,12.5,0.411,2.0,5.4,0.375,3.1,7.1,0.438,0.491,2.7,3.6,0.75,2.9,2.5,5.4,1.8,2.7,0.2,0.4,5.1,15.0,122.0,112,,clarkja02,14.733,Guard,0.432,0.288,0.533,4.5,0.111,1.065,2.9000000000000004,0.537
503,Isaac Jones,24,SAC,PF,25,0,218,8.4,12.9,0.655,0.2,0.9,0.25,8.2,12.0,0.685,0.664,3.1,5.8,0.538,3.1,5.3,8.4,1.8,0.7,1.8,2.7,5.8,20.2,118.0,117,,jonesis01,8.72,Forward,0.07,0.45,0.654,0.667,0.09,1.307,2.5,0.369
504,Jeff Green,38,HOU,PF,17,2,209,7.9,14.9,0.531,3.3,9.5,0.341,4.7,5.4,0.87,0.641,3.5,4.2,0.833,1.2,5.1,6.3,1.6,0.7,0.2,1.2,4.0,22.6,136.0,115,,greenje02,12.294,Forward,0.638,0.282,0.675,1.333,0.082,1.349,0.8999999999999999,0.19
505,Anthony Gill,32,WAS,PF,37,0,208,5.0,10.0,0.5,1.1,3.4,0.333,3.9,6.6,0.586,0.557,3.9,6.4,0.607,1.4,5.2,6.6,1.6,1.4,0.5,1.4,4.1,15.0,114.0,121,,gillan01,5.622,Forward,0.34,0.64,0.585,1.143,0.101,1.17,1.9,0.212
506,Kai Jones,24,LAC,C,28,0,208,6.1,8.5,0.722,0.0,0.5,0.0,6.1,8.0,0.765,0.722,2.1,2.8,0.75,3.5,7.3,10.8,2.4,1.4,3.1,2.4,5.4,14.3,130.0,108,,joneska01,7.429,Center,0.059,0.329,0.735,1.0,0.165,1.469,4.5,0.324
507,Kevin Love,36,MIA,PF,19,6,207,8.4,23.8,0.354,5.0,13.9,0.362,3.4,9.8,0.341,0.46,3.1,4.6,0.684,4.1,14.4,18.5,4.6,3.4,0.5,3.1,4.1,25.0,101.0,105,,loveke01,10.895,Forward,0.584,0.193,0.484,1.484,0.137,0.968,3.9,0.222
508,Ariel Hukporti,22,NYK,C,24,0,201,4.2,6.4,0.654,0.0,0.0,,4.2,6.4,0.654,0.654,1.5,3.2,0.462,2.9,9.1,12.0,2.7,0.2,3.4,4.4,7.1,9.8,95.0,114,,hukpoar01,8.375,Center,0.0,0.5,0.628,0.614,0.181,1.255,3.6,0.242
509,Dario Šarić,30,DEN,C,14,4,199,4.3,13.0,0.333,1.4,5.8,0.25,2.9,7.2,0.4,0.389,1.7,2.4,0.7,3.4,8.4,11.8,5.3,1.7,0.2,3.4,4.3,11.8,94.0,115,,saricda01,14.214,Center,0.446,0.185,0.42,1.559,0.233,0.839,1.9,0.288
510,Xavier Tillman Sr.,26,BOS,C,27,1,196,2.5,10.4,0.244,1.0,5.8,0.174,1.5,4.5,0.333,0.293,0.3,0.5,0.5,2.0,7.1,9.1,1.8,2.0,1.3,2.3,3.8,6.3,70.0,109,,tillmxa01,7.259,Center,0.558,0.048,0.297,0.783,0.122,0.593,3.3,0.22
511,Jordan McLaughlin,28,2TM,PG,30,0,194,4.0,11.0,0.364,2.5,6.5,0.385,1.5,4.5,0.333,0.477,2.7,4.0,0.688,1.0,4.2,5.2,6.5,2.7,0.0,2.7,3.5,13.2,107.0,116,,mclaujo01,6.467,Guard,0.591,0.364,0.517,2.407,0.296,1.034,2.7,0.192
512,Jordan McLaughlin,28,SAC,PG,28,0,190,4.1,11.2,0.364,2.5,6.6,0.385,1.5,4.6,0.333,0.477,2.8,4.1,0.688,1.0,4.3,5.3,6.1,2.8,0.0,2.8,3.3,13.5,106.0,115,,mclaujo01,6.786,Guard,0.589,0.366,0.519,2.179,0.278,1.038,2.8,0.189
513,Jordan McLaughlin,28,SAS,PG,2,0,4,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,24.2,0.0,0.0,0.0,12.1,0.0,233.0,125,,mclaujo01,2.0,Guard,,,,24.2,1.0,,0.0,
514,Jevon Carter,29,CHI,PG,26,0,188,8.2,20.3,0.402,5.2,14.4,0.362,3.0,5.9,0.5,0.53,1.5,2.0,0.75,0.5,5.7,6.2,6.4,1.7,0.2,2.2,2.0,23.1,109.0,118,,carteje01,7.231,Guard,0.709,0.099,0.545,2.909,0.215,1.091,1.9,0.081
515,Pat Spencer,28,GSW,PG,24,0,175,7.7,19.1,0.406,0.6,3.3,0.167,7.2,15.8,0.456,0.42,3.0,4.2,0.733,2.8,6.4,9.1,10.0,2.8,0.8,3.6,4.4,19.1,103.0,111,,spencpa01,7.292,Guard,0.173,0.22,0.456,2.778,0.289,0.912,3.5999999999999996,0.304
516,Kobe Brown,25,LAC,PF,23,0,174,7.3,14.6,0.5,1.1,5.1,0.222,6.2,9.6,0.647,0.538,1.1,1.4,0.8,4.2,9.0,13.2,4.5,0.8,0.6,2.0,4.2,16.9,118.0,111,,brownko01,7.565,Forward,0.349,0.096,0.555,2.25,0.207,1.111,1.4,0.318
517,Jarred Vanderbilt,25,LAL,PF,11,0,168,3.8,8.5,0.448,0.6,2.3,0.25,3.2,6.1,0.524,0.483,1.2,2.9,0.4,5.8,11.7,17.5,3.8,3.8,0.3,2.9,5.8,9.3,106.0,107,,vandeja01,15.273,Forward,0.271,0.341,0.476,1.31,0.231,0.951,4.1,0.331
518,Jaylen Nowell,25,NOP,SG,8,0,168,7.5,21.0,0.356,2.3,7.8,0.296,5.2,13.2,0.391,0.411,2.0,3.2,0.636,1.7,4.0,5.7,5.2,0.3,1.1,2.3,2.6,19.2,94.0,125,,nowelja01,21.0,Guard,0.371,0.152,0.428,2.261,0.174,0.857,1.4000000000000001,0.298
519,Marvin Bagley III,25,2TM,PF,20,1,168,10.7,20.0,0.535,0.6,2.8,0.2,10.1,17.2,0.59,0.549,4.2,6.5,0.652,7.6,8.2,15.8,2.0,2.0,1.4,3.1,3.4,26.2,113.0,117,,baglema01,8.4,Forward,0.14,0.325,0.573,0.645,0.072,1.146,3.4,0.481
520,Marvin Bagley III,25,WAS,C,19,1,166,10.8,20.2,0.535,0.6,2.9,0.2,10.3,17.4,0.59,0.549,4.3,6.6,0.652,7.7,8.3,16.0,2.0,2.0,1.4,3.1,3.4,26.5,113.0,117,,baglema01,8.737,Center,0.144,0.327,0.573,0.645,0.071,1.147,3.4,0.481
521,Marvin Bagley III,25,MEM,PF,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,121,,baglema01,2.0,Forward,,,,0.0,,,0.0,
522,Devin Carter,22,SAC,PG,17,0,161,5.7,18.3,0.311,2.4,9.3,0.258,3.3,9.0,0.367,0.377,3.9,5.4,0.722,1.8,10.2,12.0,6.3,1.5,0.9,2.4,4.2,17.7,98.0,114,,cartede02,9.471,Guard,0.508,0.295,0.428,2.625,0.214,0.856,2.4,0.15
523,Brandon Williams,25,DAL,PG,19,0,160,7.3,16.1,0.453,2.7,6.7,0.409,4.5,9.4,0.484,0.538,3.9,5.2,0.765,0.6,3.9,4.5,6.7,1.5,0.3,3.9,3.6,21.2,109.0,117,,willibr03,8.421,Guard,0.416,0.323,0.576,1.718,0.231,1.153,1.8,0.133
524,Dante Exum,29,DAL,PG,8,6,159,9.8,18.9,0.516,2.7,6.4,0.429,7.0,12.5,0.561,0.589,4.0,6.4,0.619,0.6,3.7,4.3,9.2,1.8,0.6,2.7,3.4,26.2,123.0,117,,exumda01,19.875,Guard,0.339,0.339,0.603,3.407,0.274,1.206,2.4,0.14
525,Jaden Springer,22,2TM,SG,28,0,156,4.7,11.7,0.405,2.2,6.3,0.35,2.5,5.4,0.471,0.5,5.4,7.3,0.739,1.6,6.6,8.2,3.8,3.8,0.3,1.9,5.7,17.1,118.0,107,,sprinja01,5.571,Guard,0.538,0.624,0.573,2.0,0.184,1.147,4.1,0.195
526,Jaden Springer,22,BOS,SG,26,0,141,4.2,11.9,0.353,2.1,6.7,0.316,2.1,5.3,0.4,0.441,5.3,7.4,0.714,1.4,7.0,8.4,3.5,4.2,0.4,1.4,6.0,15.8,114.0,105,,sprinja01,5.423,Guard,0.563,0.622,0.521,2.5,0.175,1.042,4.6000000000000005,0.167
527,Jaden Springer,22,UTA,PG,2,0,15,9.7,9.7,1.0,3.2,3.2,1.0,6.5,6.5,1.0,1.167,6.5,6.5,1.0,3.2,3.2,6.5,6.5,0.0,0.0,6.5,3.2,29.0,147.0,126,,sprinja01,7.5,Guard,0.33,0.67,1.154,1.0,0.254,2.309,0.0,0.5
528,Josh Richardson,31,MIA,SG,8,0,150,3.6,12.6,0.289,2.0,7.3,0.273,1.7,5.3,0.313,0.368,1.3,1.3,1.0,2.0,2.0,4.0,4.0,2.7,0.3,2.7,5.6,10.6,87.0,114,,richajo01,18.75,Guard,0.579,0.103,0.402,1.481,0.201,0.805,3.0,0.5
529,Tyler Kolek,23,NYK,PG,29,0,148,6.0,15.7,0.383,3.7,9.3,0.393,2.3,6.3,0.368,0.5,2.0,2.0,1.0,0.7,4.3,5.0,7.3,2.3,0.3,3.0,4.0,17.7,110.0,116,,kolekty01,5.103,Guard,0.592,0.127,0.534,2.433,0.272,1.068,2.5999999999999996,0.14
530,Duop Reath,28,POR,C,27,0,148,7.9,19.1,0.414,3.9,12.5,0.316,3.9,6.6,0.6,0.517,2.6,3.3,0.8,3.3,5.3,8.5,2.6,0.3,1.0,1.6,5.6,22.4,116.0,120,,reathdu01,5.481,Center,0.654,0.173,0.545,1.625,0.105,1.09,1.3,0.384
531,Bruno Fernando,26,TOR,C,17,2,147,8.6,16.1,0.531,0.0,0.0,,8.6,16.1,0.531,0.531,2.0,2.6,0.75,6.9,9.9,16.8,5.9,1.3,3.0,4.6,8.9,19.1,108.0,113,,fernabr01,8.647,Center,0.0,0.161,0.554,1.283,0.213,1.108,4.3,0.411
532,Terrence Shannon Jr.,24,MIN,SG,17,0,147,7.7,16.8,0.46,1.3,5.4,0.25,6.4,11.4,0.559,0.5,2.0,2.7,0.75,1.7,4.4,6.0,5.7,1.7,0.7,2.7,2.7,18.8,108.0,113,,shannte01,8.647,Guard,0.321,0.161,0.523,2.111,0.216,1.045,2.4,0.279
533,Luka Garza,26,MIN,C,24,0,140,11.6,25.4,0.458,1.8,8.1,0.217,9.9,17.3,0.571,0.493,3.9,5.6,0.688,8.5,6.3,14.8,1.8,0.7,0.4,2.8,8.1,28.9,110.0,114,,garzalu01,5.833,Center,0.319,0.22,0.519,0.643,0.055,1.037,1.1,0.574
534,Enrique Freeman,24,IND,PF,19,1,139,4.2,8.7,0.48,0.3,2.1,0.167,3.8,6.6,0.579,0.5,2.4,4.5,0.538,2.1,4.5,6.6,2.8,0.7,0.7,1.7,6.2,11.1,106.0,119,,freemen01,7.316,Forward,0.241,0.517,0.52,1.647,0.184,1.039,1.4,0.318
535,Dominick Barlow,21,ATL,SF,17,2,138,7.4,15.5,0.478,1.7,4.4,0.385,5.7,11.1,0.515,0.533,1.3,2.7,0.5,2.7,6.7,9.4,1.3,1.0,2.4,0.7,4.0,17.9,113.0,115,,barlodo01,8.118,Forward,0.284,0.174,0.536,1.857,0.07,1.073,3.4,0.287
536,Elijah Harkless,24,UTA,SG,10,0,138,3.9,12.3,0.314,2.5,8.8,0.28,1.4,3.5,0.4,0.414,1.1,2.1,0.5,3.2,4.2,7.4,2.8,3.5,0.4,1.1,6.3,11.2,104.0,117,,harklej01,13.8,Guard,0.715,0.171,0.423,2.545,0.164,0.847,3.9,0.432
537,Mouhamed Gueye,22,ATL,PF,9,5,136,7.2,19.1,0.375,1.4,9.6,0.143,5.8,9.6,0.607,0.411,2.4,3.1,0.778,2.4,8.9,11.3,1.7,3.4,3.1,0.7,3.4,18.1,99.0,107,,gueyemo02,15.111,Forward,0.503,0.162,0.442,2.429,0.074,0.884,6.5,0.212
538,Torrey Craig,34,2TM,SF,11,1,131,8.6,16.9,0.511,6.1,13.3,0.459,2.5,3.6,0.7,0.691,1.1,1.4,0.75,3.2,6.5,9.7,2.5,0.7,1.8,0.0,5.4,24.4,144.0,117,,craigto01,11.909,Forward,0.787,0.083,0.697,2.5,0.125,1.393,2.5,0.33
539,Torrey Craig,34,CHI,SF,9,1,113,9.1,18.6,0.489,6.2,14.4,0.429,2.9,4.1,0.7,0.656,1.2,1.6,0.75,3.3,7.0,10.3,2.1,0.8,0.4,0.0,6.2,25.6,137.0,119,,craigto01,12.556,Forward,0.774,0.086,0.663,2.1,0.098,1.326,1.2000000000000002,0.32
540,Torrey Craig,34,BOS,SF,2,0,18,5.5,5.5,1.0,5.5,5.5,1.0,0.0,0.0,,1.5,0.0,0.0,,2.8,2.8,5.5,5.5,0.0,11.0,0.0,0.0,16.5,274.0,105,,craigto01,9.0,Forward,1.0,0.0,1.5,5.5,0.5,3.0,11.0,0.5
541,Colby Jones,22,SAC,SG,24,0,130,4.1,9.7,0.423,1.5,3.7,0.4,2.6,5.9,0.438,0.5,0.0,0.0,,3.0,5.6,8.5,2.6,2.2,2.6,2.6,4.8,9.7,98.0,113,,jonesco02,5.417,Guard,0.381,0.0,0.5,1.0,0.174,1.0,4.800000000000001,0.349
542,Drew Peterson,25,BOS,PF,14,0,127,4.7,9.7,0.48,3.1,7.4,0.421,1.6,2.3,0.667,0.64,2.3,2.7,0.857,1.9,8.6,10.5,4.3,0.8,0.8,1.9,4.7,14.8,132.0,112,,peterdr01,9.071,Forward,0.763,0.278,0.68,2.263,0.252,1.359,1.6,0.181
543,MarJon Beauchamp,24,2TM,SF,28,0,127,7.2,18.6,0.388,3.0,8.7,0.348,4.2,9.9,0.423,0.469,3.4,4.6,0.75,2.7,9.5,12.1,3.4,1.1,0.4,4.9,3.8,20.9,92.0,113,,beaucma01,4.536,Forward,0.468,0.247,0.507,0.694,0.118,1.013,1.5,0.221
544,MarJon Beauchamp,24,MIL,SF,26,0,122,7.1,18.6,0.383,2.8,8.3,0.333,4.3,10.3,0.423,0.457,3.6,4.7,0.75,2.8,9.9,12.6,3.2,1.2,0.4,5.1,3.9,20.5,90.0,113,,beaucma01,4.692,Forward,0.446,0.253,0.496,0.627,0.11,0.992,1.6,0.22
545,MarJon Beauchamp,24,LAC,SF,2,0,5,9.8,19.6,0.5,9.8,19.6,0.5,0.0,0.0,,0.75,0.0,0.0,,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,29.3,164.0,120,,beaucma01,2.5,Forward,1.0,0.0,0.747,9.8,0.333,1.495,0.0,
546,Kobe Bufkin,21,ATL,SG,10,0,124,6.8,17.6,0.383,1.5,7.1,0.211,5.3,10.5,0.5,0.426,4.9,6.8,0.722,1.9,6.0,7.9,6.4,1.1,0.8,3.0,3.4,19.9,103.0,117,,bufkiko01,12.4,Guard,0.403,0.386,0.483,2.133,0.213,0.966,1.9000000000000001,0.241
547,Cam Spencer,24,MEM,SG,10,0,121,5.0,11.4,0.433,1.9,6.1,0.313,3.0,5.3,0.571,0.517,3.4,3.4,1.0,1.9,4.6,6.5,6.1,1.1,0.4,1.9,4.2,15.2,128.0,115,,spencca01,12.1,Guard,0.535,0.298,0.589,3.211,0.292,1.179,1.5,0.292
548,De'Anthony Melton,26,GSW,SG,6,2,121,8.8,21.6,0.407,5.2,14.0,0.371,3.6,7.6,0.474,0.528,2.0,3.2,0.625,2.4,5.6,8.0,6.8,2.8,0.8,4.0,7.2,24.8,106.0,111,,meltode01,20.167,Guard,0.648,0.148,0.539,1.7,0.201,1.078,3.5999999999999996,0.3
549,Tristan Vukcevic,21,WAS,C,15,0,117,11.3,22.2,0.509,3.6,10.5,0.346,7.7,11.7,0.655,0.591,4.4,6.1,0.733,3.6,10.5,14.2,4.9,1.2,1.2,3.2,5.3,30.7,118.0,117,,vukcetr01,7.8,Center,0.473,0.275,0.617,1.531,0.149,1.234,2.4,0.255
550,Vince Williams Jr.,24,MEM,SG,7,0,110,6.7,18.0,0.372,1.7,8.0,0.211,5.0,10.1,0.5,0.419,2.1,4.2,0.5,4.6,8.0,12.6,6.3,1.3,0.8,3.4,6.7,17.2,100.0,112,,willivi01,15.714,Guard,0.444,0.233,0.433,1.853,0.213,0.867,2.1,0.365
551,Branden Carlson,25,OKC,C,19,0,107,8.6,17.6,0.487,6.3,14.0,0.452,2.3,3.6,0.625,0.667,0.9,0.9,1.0,2.3,9.5,11.7,2.7,0.9,2.7,1.4,5.4,24.3,132.0,105,,carlsbr01,5.632,Center,0.795,0.051,0.675,1.929,0.122,1.35,3.6,0.195
552,Joe Ingles,37,MIN,SF,16,0,103,2.9,9.1,0.316,1.4,5.7,0.25,1.4,3.4,0.429,0.395,0.0,0.0,,1.0,4.3,5.3,9.6,1.0,0.0,3.4,4.8,7.2,96.0,115,,inglejo01,6.438,Forward,0.626,0.0,0.396,2.824,0.434,0.791,1.0,0.189
553,Patrick Baldwin Jr.,22,WAS,SF,22,0,101,8.0,15.5,0.515,5.2,9.8,0.524,2.8,5.6,0.5,0.682,0.9,1.9,0.5,2.3,8.0,10.3,0.9,1.4,0.9,2.3,2.3,22.0,116.0,119,,baldwpa01,4.591,Forward,0.632,0.123,0.673,0.391,0.046,1.347,2.3,0.223
554,Damion Lee,32,PHO,SG,15,0,100,8.4,25.1,0.333,2.5,12.3,0.2,5.9,12.8,0.462,0.382,7.9,8.4,0.941,1.0,5.4,6.4,3.9,2.0,0.0,3.0,2.5,27.1,96.0,119,,leeda03,6.667,Guard,0.49,0.335,0.471,1.3,0.109,0.941,2.0,0.156
555,Pacome Dadiet,19,NYK,SG,14,0,95,4.7,14.0,0.333,3.1,8.8,0.353,1.6,5.2,0.3,0.444,1.0,1.6,0.667,0.0,7.3,7.3,2.6,1.6,1.0,1.0,2.6,13.5,98.0,115,,dadiepa01,6.786,Guard,0.629,0.114,0.459,2.6,0.142,0.918,2.6,0.0
556,Jordan Goodwin,26,LAL,PG,5,0,95,7.7,13.4,0.577,2.1,5.2,0.4,5.7,8.2,0.688,0.654,0.5,0.5,1.0,4.1,7.2,11.3,2.6,2.6,0.5,1.5,4.6,18.0,130.0,112,,goodwjo01,19.0,Guard,0.388,0.037,0.661,1.733,0.147,1.322,3.1,0.363
557,Adam Flagler,25,OKC,SG,22,0,92,6.3,28.8,0.218,3.7,23.1,0.159,2.6,5.8,0.455,0.282,0.0,0.0,,1.6,2.6,4.2,0.0,2.6,1.0,0.5,4.2,16.2,65.0,108,,flaglad01,4.182,Guard,0.802,0.0,0.281,0.0,0.0,0.562,3.6,0.381
558,Jae Crowder,34,SAC,PF,7,2,92,3.1,8.9,0.353,1.6,6.3,0.25,1.6,2.6,0.6,0.441,2.6,3.1,0.833,3.1,5.8,8.9,2.1,1.6,0.0,2.1,5.2,10.5,106.0,117,,crowdja01,13.143,Forward,0.708,0.348,0.511,1.0,0.145,1.023,1.6,0.348
